timestamp,plant,line,shift,product_family,cycle_time_sec,cavity,efficiency_pct,downtime_rate,scrap_rate,units_per_hour,effective_units_per_hour,good_units_per_hour,material_cost_per_unit,labor_cost_per_hour,energy_cost_per_hour,overhead_cost_per_hour,total_cost_per_hour,cost_per_unit,cost_per_good_unit,scrap_cost_per_unit_proxy
2025-09-25 12:51:00,PL02,LINE_A,A,STANDARD,39.46,1,0.8545,0.0279,0.1058,77.96,75.79,67.77,2.39,50.86,13.46,16.92,81.24,3.464,3.591,0.253
2025-09-25 14:00:00,PL01,LINE_A,A,STANDARD,44.67,1,0.8107,0.1867,0.0472,65.34,53.14,50.63,2.83,52.74,17.93,27.67,98.35,4.68,4.772,0.134
2025-09-25 15:39:00,PL03,LINE_B,C,STANDARD,51.17,1,0.8123,0.25,0.15,57.16,42.87,36.44,1.63,50.79,18.18,18.75,87.72,3.673,4.034,0.244
2025-09-25 15:58:00,PL03,LINE_B,C,STANDARD,34.53,1,0.7905,0.1642,0.15,82.42,68.88,58.55,2.13,49.94,24.51,31.43,105.88,3.668,3.939,0.32
2025-09-25 16:01:00,PL03,LINE_C,A,HEAVY,72.35,1,0.9355,0.1168,0.15,46.55,41.11,34.95,4.06,49.47,18.18,20.11,87.77,6.193,6.57,0.609
2025-09-25 16:45:00,PL03,LINE_C,C,STANDARD,34.82,1,0.9073,0.25,0.15,93.82,70.36,59.81,2.34,49.12,24.03,26.27,99.42,3.756,4.006,0.352
2025-09-25 16:46:00,PL02,LINE_D,A,STANDARD,34.79,1,0.8282,0.25,0.1312,85.69,64.27,55.84,1.82,50.22,18.09,30.89,99.2,3.367,3.6,0.239
2025-09-25 16:52:00,PL02,LINE_C,B,STANDARD,43.65,1,0.8172,0.0728,0.0102,67.4,62.49,61.85,2.19,53.09,19.35,23.21,95.65,3.725,3.741,0.022
2025-09-25 18:02:00,PL02,LINE_D,B,STANDARD,28.59,1,0.8907,0.0455,0.0591,112.15,107.04,100.71,2.28,49.93,23.24,27.16,100.33,3.222,3.281,0.135
2025-09-25 18:24:00,PL01,LINE_C,A,PREMIUM,28.4,1,0.8502,0.2095,0.1339,107.77,85.19,73.78,3.83,59.58,9.85,32.57,102.0,5.032,5.217,0.513
2025-09-25 18:30:00,PL01,LINE_B,A,HEAVY,71.96,1,0.7931,0.0275,0.0259,39.68,38.59,37.59,5.26,53.11,20.83,19.01,92.96,7.666,7.73,0.136
2025-09-25 18:35:00,PL02,LINE_B,B,HEAVY,26.2,2,0.8409,0.25,0.147,231.06,173.3,147.82,5.21,53.68,21.75,23.06,98.49,5.782,5.88,0.767
2025-09-25 18:43:00,PL01,LINE_B,A,STANDARD,33.49,2,0.8088,0.1776,0.0554,173.87,142.98,135.06,2.19,52.2,27.78,26.3,106.29,2.932,2.976,0.121
2025-09-25 19:54:00,PL03,LINE_A,A,PREMIUM,62.45,1,0.854,0.2027,0.1117,49.23,39.25,34.87,2.75,48.54,20.9,24.28,93.72,5.143,5.443,0.308
2025-09-25 20:34:00,PL01,LINE_B,C,STANDARD,30.7,1,0.9224,0.25,0.1129,108.18,81.14,71.98,1.68,58.12,18.47,26.58,103.16,2.948,3.11,0.189
2025-09-25 20:37:00,PL03,LINE_A,A,STANDARD,20.8,2,0.8372,0.0179,0.1135,289.74,284.55,252.24,2.25,48.57,16.57,22.99,88.12,2.563,2.602,0.256
2025-09-25 21:05:00,PL02,LINE_C,B,PREMIUM,32.93,1,0.8599,0.25,0.0988,94.0,70.5,63.53,3.09,52.01,19.57,27.59,99.17,4.497,4.651,0.305
2025-09-25 21:54:00,PL01,LINE_B,A,STANDARD,32.71,2,0.8781,0.25,0.075,193.28,144.96,134.09,1.53,54.45,24.19,26.45,105.08,2.253,2.312,0.115
2025-09-25 22:45:00,PL03,LINE_D,B,STANDARD,24.77,1,0.8648,0.1873,0.08,125.67,102.13,93.96,1.97,50.82,18.95,28.14,97.91,2.924,3.008,0.157
2025-09-25 23:44:00,PL01,LINE_B,B,STANDARD,35.81,2,0.9104,0.2467,0.1385,183.04,137.89,118.79,2.21,58.52,17.28,24.85,100.64,2.945,3.062,0.307
2025-09-26 01:17:00,PL01,LINE_A,C,STANDARD,48.35,2,0.7982,0.1583,0.15,118.86,100.04,85.04,2.21,56.44,19.63,28.7,104.76,3.261,3.445,0.332
2025-09-26 01:21:00,PL01,LINE_C,C,PREMIUM,64.47,1,0.8161,0.2194,0.057,45.57,35.57,33.54,3.7,59.45,17.85,22.81,100.1,6.514,6.684,0.211
2025-09-26 01:38:00,PL02,LINE_B,A,STANDARD,44.0,1,0.9061,0.1498,0.0643,74.14,63.03,58.98,1.78,44.48,14.93,20.01,79.42,3.04,3.126,0.115
2025-09-26 01:43:00,PL01,LINE_A,B,HEAVY,81.07,1,0.8881,0.25,0.0972,39.44,29.58,26.7,5.62,59.29,17.76,25.19,102.24,9.072,9.444,0.546
2025-09-26 01:55:00,PL02,LINE_B,A,STANDARD,36.88,1,0.773,0.25,0.0344,75.46,56.6,54.65,1.8,50.14,15.53,22.95,88.63,3.371,3.427,0.062
2025-09-26 02:40:00,PL02,LINE_A,B,STANDARD,31.65,1,0.8349,0.0717,0.15,94.98,88.16,74.94,1.98,51.49,22.7,10.76,84.95,2.942,3.112,0.297
2025-09-26 03:08:00,PL02,LINE_A,B,STANDARD,45.3,1,0.9621,0.1495,0.15,76.47,65.03,55.28,2.46,48.91,16.11,21.8,86.81,3.798,4.033,0.369
2025-09-26 04:08:00,PL01,LINE_C,A,HEAVY,51.0,2,0.8549,0.2267,0.15,120.69,93.33,79.33,5.4,55.58,25.89,26.73,108.2,6.564,6.769,0.811
2025-09-26 04:33:00,PL03,LINE_A,C,PREMIUM,31.74,1,0.8708,0.25,0.15,98.76,74.07,62.96,3.62,47.6,21.68,10.63,79.9,4.695,4.886,0.542
2025-09-26 04:39:00,PL02,LINE_B,A,HEAVY,69.03,2,0.9655,0.25,0.15,100.71,75.53,64.2,5.31,53.11,26.66,18.96,98.73,6.616,6.847,0.796
2025-09-26 05:03:00,PL01,LINE_D,C,HEAVY,44.94,1,0.8545,0.2129,0.0258,68.46,53.88,52.5,3.75,54.93,25.18,24.97,105.08,5.703,5.755,0.097
2025-09-26 05:20:00,PL03,LINE_B,B,PREMIUM,87.27,1,0.9161,0.1097,0.0228,37.79,33.65,32.88,1.87,50.37,13.55,26.06,89.98,4.544,4.607,0.043
2025-09-26 05:27:00,PL01,LINE_A,B,PREMIUM,71.28,2,0.845,0.0064,0.1261,85.35,84.8,74.11,2.57,57.11,17.07,29.76,103.93,3.797,3.973,0.324
2025-09-26 05:35:00,PL01,LINE_B,B,HEAVY,71.01,1,0.7718,0.25,0.1178,39.13,29.35,25.89,6.35,57.75,21.85,26.2,105.79,9.954,10.436,0.748
2025-09-26 05:35:00,PL01,LINE_B,C,HEAVY,62.62,1,0.891,0.1301,0.052,51.23,44.56,42.24,3.99,55.43,24.83,18.11,98.38,6.195,6.316,0.207
2025-09-26 06:12:00,PL01,LINE_C,B,STANDARD,29.71,4,0.9433,0.12,0.0449,457.24,402.36,384.3,1.97,57.72,20.77,22.07,100.56,2.216,2.228,0.088
2025-09-26 06:30:00,PL01,LINE_D,A,STANDARD,38.35,1,0.8209,0.0611,0.108,77.05,72.34,64.52,1.77,52.83,17.79,24.86,95.48,3.093,3.253,0.192
2025-09-26 06:49:00,PL03,LINE_C,A,PREMIUM,41.38,2,0.8859,0.1342,0.115,154.15,133.46,118.12,4.44,45.59,21.16,31.96,98.71,5.181,5.277,0.511
2025-09-26 06:52:00,PL03,LINE_B,C,STANDARD,51.28,2,0.8277,0.2435,0.0868,116.22,87.92,80.28,2.76,52.27,14.82,22.36,89.44,3.782,3.879,0.24
2025-09-26 07:20:00,PL01,LINE_B,C,PREMIUM,31.29,1,0.8178,0.25,0.0951,94.1,70.57,63.86,3.26,62.49,6.38,14.28,83.15,4.438,4.562,0.31
2025-09-26 07:57:00,PL01,LINE_C,C,PREMIUM,48.28,1,0.8257,0.2314,0.0788,61.57,47.32,43.6,3.1,59.85,10.84,32.48,103.17,5.28,5.466,0.244
2025-09-26 08:10:00,PL02,LINE_B,A,STANDARD,35.9,4,0.8687,0.1064,0.0242,348.47,311.4,303.86,1.68,48.21,14.93,22.99,86.13,1.959,1.966,0.041
2025-09-26 08:11:00,PL01,LINE_B,B,PREMIUM,36.71,2,0.9098,0.0214,0.1166,178.45,174.63,154.27,3.85,53.18,18.75,18.4,90.33,4.366,4.434,0.449
2025-09-26 08:14:00,PL01,LINE_C,C,STANDARD,30.72,1,0.7719,0.1695,0.0734,90.47,75.14,69.62,2.65,63.04,18.49,27.91,109.43,4.106,4.221,0.194
2025-09-26 08:31:00,PL03,LINE_B,C,PREMIUM,32.07,2,0.8575,0.2027,0.15,192.51,153.49,130.47,2.86,51.05,22.36,23.43,96.83,3.495,3.606,0.43
2025-09-26 08:35:00,PL02,LINE_B,C,STANDARD,38.49,2,0.8007,0.1771,0.15,149.79,123.25,104.77,2.17,55.44,23.53,31.34,110.31,3.064,3.222,0.325
2025-09-26 08:53:00,PL01,LINE_B,B,STANDARD,28.05,1,0.8198,0.25,0.0552,105.23,78.92,74.56,2.32,55.35,17.27,20.12,92.74,3.492,3.561,0.128
2025-09-26 09:25:00,PL02,LINE_A,B,STANDARD,29.99,1,0.7845,0.1688,0.0971,94.16,78.27,70.67,2.59,49.1,17.95,28.33,95.38,3.81,3.941,0.252
2025-09-26 09:47:00,PL01,LINE_C,A,STANDARD,47.55,2,0.8261,0.0503,0.0733,125.08,118.79,110.08,1.87,53.97,21.59,24.05,99.61,2.71,2.776,0.137
2025-09-26 12:12:00,PL01,LINE_D,C,HEAVY,40.38,1,0.8981,0.0812,0.0458,80.07,73.57,70.2,6.09,59.73,22.44,19.16,101.33,7.467,7.533,0.279
2025-09-26 12:51:00,PL01,LINE_D,B,PREMIUM,49.99,1,0.8371,0.2459,0.0928,60.29,45.46,41.24,3.75,59.42,15.36,25.41,100.19,5.959,6.184,0.348
2025-09-26 13:36:00,PL03,LINE_C,C,STANDARD,39.68,2,0.7799,0.1798,0.1135,141.52,116.08,102.9,2.79,50.59,21.5,26.33,98.42,3.633,3.742,0.316
2025-09-26 14:03:00,PL02,LINE_D,A,STANDARD,47.36,1,0.8395,0.1212,0.1461,63.82,56.08,47.89,2.36,54.69,17.86,22.02,94.57,4.041,4.33,0.344
2025-09-26 14:30:00,PL03,LINE_B,B,PREMIUM,50.88,2,0.8694,0.0863,0.1162,123.04,112.42,99.36,2.99,50.54,16.02,19.5,86.06,3.758,3.858,0.348
2025-09-26 14:37:00,PL01,LINE_C,A,HEAVY,71.37,1,0.8836,0.1852,0.0582,44.57,36.32,34.2,3.76,53.67,15.73,14.73,84.13,6.075,6.218,0.219
2025-09-26 14:58:00,PL03,LINE_A,B,PREMIUM,82.77,1,0.8737,0.2453,0.0765,38.0,28.68,26.49,3.05,49.38,17.21,26.82,93.41,6.309,6.579,0.234
2025-09-26 15:32:00,PL03,LINE_A,A,STANDARD,20.45,1,0.7734,0.1327,0.0216,136.16,118.09,115.54,2.81,49.41,17.31,27.86,94.58,3.61,3.628,0.061
2025-09-26 15:41:00,PL03,LINE_B,A,STANDARD,31.14,1,0.8773,0.0682,0.047,101.43,94.51,90.07,2.21,45.52,18.39,21.61,85.52,3.113,3.158,0.104
2025-09-26 16:20:00,PL03,LINE_B,C,PREMIUM,73.96,2,0.8692,0.0294,0.068,84.61,82.13,76.55,4.15,47.48,20.34,18.22,86.04,5.198,5.274,0.282
2025-09-26 16:34:00,PL01,LINE_A,B,HEAVY,112.47,1,0.8753,0.25,0.0409,28.02,21.01,20.15,5.09,57.15,28.98,21.34,107.46,10.205,10.423,0.208
2025-09-26 16:55:00,PL03,LINE_C,B,STANDARD,31.52,1,0.98,0.25,0.0406,111.94,83.95,80.54,2.32,50.24,13.63,21.99,85.86,3.343,3.386,0.094
2025-09-26 17:10:00,PL01,LINE_D,B,STANDARD,68.28,1,0.8614,0.25,0.0562,45.41,34.06,32.15,1.76,52.52,18.44,16.53,87.48,4.324,4.477,0.099
2025-09-26 17:57:00,PL03,LINE_A,B,STANDARD,31.92,2,0.834,0.25,0.15,188.11,141.08,119.92,2.39,50.69,15.86,25.11,91.66,3.039,3.154,0.358
2025-09-26 18:50:00,PL03,LINE_C,C,PREMIUM,53.88,2,0.8563,0.071,0.0175,114.42,106.29,104.43,2.77,48.8,13.18,24.95,86.93,3.585,3.599,0.048
2025-09-26 19:16:00,PL03,LINE_B,B,PREMIUM,52.71,4,0.8388,0.0908,0.15,229.17,208.36,177.1,3.97,49.66,16.39,21.1,87.15,4.388,4.461,0.595
2025-09-26 19:33:00,PL03,LINE_B,A,STANDARD,21.41,2,0.8833,0.1573,0.15,297.1,250.38,212.83,2.97,45.93,11.18,26.43,83.54,3.307,3.366,0.446
2025-09-26 19:38:00,PL03,LINE_A,B,PREMIUM,49.4,1,0.887,0.1285,0.0708,64.64,56.33,52.34,3.08,50.25,15.31,26.35,91.91,4.707,4.831,0.218
2025-09-26 19:58:00,PL03,LINE_A,B,STANDARD,38.86,1,0.8851,0.1456,0.0265,81.99,70.06,68.2,2.04,46.95,16.04,22.93,85.92,3.266,3.3,0.054
2025-09-26 20:03:00,PL01,LINE_C,C,STANDARD,28.35,2,0.8837,0.0087,0.0379,224.45,222.49,214.04,2.14,61.66,21.6,26.41,109.68,2.63,2.65,0.081
2025-09-26 20:04:00,PL03,LINE_B,C,PREMIUM,42.48,2,0.8354,0.25,0.1176,141.59,106.2,93.71,2.79,48.02,18.17,19.41,85.6,3.596,3.704,0.328
2025-09-26 20:49:00,PL01,LINE_B,C,PREMIUM,41.63,1,0.8785,0.1698,0.0823,75.96,63.07,57.87,3.9,58.17,20.85,23.22,102.24,5.522,5.668,0.321
2025-09-26 20:53:00,PL03,LINE_C,A,STANDARD,50.68,1,0.7805,0.1216,0.1051,55.44,48.69,43.57,2.38,46.19,11.39,29.46,87.03,4.17,4.38,0.25
2025-09-26 21:00:00,PL01,LINE_B,B,STANDARD,14.48,2,0.7888,0.1246,0.0967,392.25,343.36,310.16,1.95,55.11,14.47,28.51,98.08,2.237,2.267,0.189
2025-09-26 22:38:00,PL01,LINE_B,B,STANDARD,28.25,2,0.7192,0.25,0.1467,183.34,137.5,117.33,2.26,59.01,19.65,20.48,99.14,2.984,3.108,0.332
2025-09-26 22:59:00,PL01,LINE_B,C,HEAVY,48.14,2,0.8035,0.0447,0.0419,120.17,114.8,109.99,3.99,57.81,27.05,19.04,103.9,4.891,4.931,0.167
2025-09-26 23:55:00,PL01,LINE_D,B,STANDARD,47.89,1,0.7921,0.25,0.15,59.54,44.66,37.96,1.81,59.24,12.58,24.54,96.36,3.967,4.347,0.271
2025-09-27 00:01:00,PL03,LINE_D,C,STANDARD,38.34,2,0.7722,0.25,0.089,145.0,108.75,99.07,2.52,52.27,20.55,23.66,96.49,3.411,3.498,0.225
2025-09-27 00:08:00,PL02,LINE_A,B,PREMIUM,60.02,1,0.8929,0.1613,0.0556,53.55,44.92,42.42,3.12,50.33,15.46,23.36,89.15,5.106,5.222,0.174
2025-09-27 00:10:00,PL01,LINE_B,A,PREMIUM,33.58,1,0.9112,0.25,0.0764,97.69,73.27,67.67,2.65,51.93,15.96,24.37,92.26,3.905,4.009,0.202
2025-09-27 00:26:00,PL02,LINE_B,C,PREMIUM,39.98,1,0.8727,0.2129,0.0321,78.59,61.86,59.87,3.7,54.03,16.42,20.57,91.02,5.167,5.216,0.119
2025-09-27 00:54:00,PL02,LINE_C,B,STANDARD,36.39,1,0.8463,0.1355,0.0958,83.73,72.38,65.44,1.39,52.66,24.15,23.24,100.05,2.777,2.923,0.134
2025-09-27 01:11:00,PL01,LINE_B,B,STANDARD,23.01,1,0.886,0.2092,0.0545,138.65,109.65,103.67,1.82,56.4,20.33,30.82,107.54,2.799,2.856,0.099
2025-09-27 03:06:00,PL02,LINE_C,B,PREMIUM,39.11,2,0.8086,0.25,0.15,148.84,111.63,94.89,2.65,51.51,13.13,17.42,82.07,3.384,3.513,0.397
2025-09-27 03:13:00,PL02,LINE_C,A,STANDARD,24.64,2,0.9001,0.25,0.1476,263.06,197.3,168.17,2.44,50.92,14.36,24.82,90.1,2.897,2.976,0.36
2025-09-27 03:13:00,PL01,LINE_A,C,STANDARD,26.62,1,0.9465,0.1977,0.1216,127.99,102.68,90.2,2.26,59.21,14.58,19.08,92.86,3.169,3.294,0.275
2025-09-27 05:15:00,PL02,LINE_A,A,PREMIUM,76.86,1,0.9693,0.1343,0.15,45.4,39.3,33.41,3.87,48.03,16.02,21.05,85.1,6.033,6.415,0.58
2025-09-27 05:19:00,PL01,LINE_B,A,STANDARD,38.5,2,0.98,0.1737,0.0935,183.26,151.42,137.26,2.44,54.42,13.5,25.03,92.96,3.058,3.121,0.229
2025-09-27 05:24:00,PL02,LINE_C,A,PREMIUM,51.94,1,0.8885,0.2452,0.0817,61.59,46.49,42.69,3.49,50.16,17.87,23.77,91.8,5.462,5.637,0.285
2025-09-27 05:41:00,PL02,LINE_B,B,PREMIUM,33.53,1,0.8673,0.1153,0.15,93.12,82.38,70.02,3.84,53.26,10.28,15.87,79.4,4.808,4.978,0.577
2025-09-27 05:52:00,PL01,LINE_D,C,STANDARD,41.44,2,0.7937,0.1512,0.1182,137.91,117.05,103.21,2.33,54.8,24.14,24.81,103.75,3.221,3.34,0.276
2025-09-27 05:53:00,PL01,LINE_B,A,STANDARD,43.04,2,0.817,0.0506,0.15,136.67,129.76,110.29,2.56,54.02,19.63,26.06,99.7,3.326,3.461,0.384
2025-09-27 08:41:00,PL02,LINE_B,A,PREMIUM,71.22,2,0.868,0.1113,0.047,87.74,77.98,74.32,2.53,49.73,14.4,11.56,75.69,3.502,3.55,0.119
2025-09-27 08:51:00,PL01,LINE_A,C,PREMIUM,53.09,4,0.8972,0.062,0.0423,243.37,228.28,218.63,3.43,58.61,14.58,15.59,88.78,3.816,3.833,0.145
2025-09-27 10:47:00,PL02,LINE_D,A,PREMIUM,47.47,1,0.8276,0.25,0.079,62.76,47.07,43.35,2.1,46.69,18.52,20.47,85.68,3.917,4.073,0.166
2025-09-27 13:13:00,PL03,LINE_B,B,PREMIUM,37.34,4,0.7883,0.018,0.0368,304.06,298.59,287.59,2.99,48.52,16.8,15.89,81.22,3.266,3.277,0.11
2025-09-27 13:22:00,PL01,LINE_C,C,PREMIUM,52.64,4,0.8571,0.0987,0.0334,234.49,211.35,204.28,2.79,60.12,23.66,21.46,105.24,3.286,3.304,0.093
2025-09-27 13:24:00,PL02,LINE_B,A,HEAVY,76.83,1,0.8322,0.1412,0.0248,38.99,33.49,32.66,5.54,51.39,19.71,29.45,100.55,8.538,8.614,0.137
2025-09-27 13:25:00,PL02,LINE_D,B,STANDARD,33.18,1,0.9497,0.2111,0.1473,103.06,81.31,69.33,3.02,48.41,17.34,25.21,90.96,4.137,4.33,0.444
2025-09-27 14:12:00,PL02,LINE_B,C,PREMIUM,33.76,1,0.7804,0.1244,0.0659,83.22,72.86,68.06,1.83,55.11,15.01,20.38,90.5,3.068,3.156,0.12
2025-09-27 14:34:00,PL01,LINE_C,B,PREMIUM,58.18,2,0.8604,0.1481,0.15,106.49,90.71,77.11,3.17,58.75,18.99,21.47,99.22,4.265,4.458,0.476
2025-09-27 16:24:00,PL02,LINE_A,A,HEAVY,57.36,2,0.7704,0.1647,0.0595,96.7,80.78,75.97,5.91,50.92,25.05,14.47,90.45,7.035,7.105,0.352
2025-09-27 16:46:00,PL03,LINE_D,C,STANDARD,25.95,4,0.7675,0.1412,0.0412,425.91,365.75,350.68,2.42,54.58,12.75,20.04,87.37,2.659,2.669,0.1
2025-09-27 17:04:00,PL01,LINE_A,A,PREMIUM,47.5,1,0.8387,0.2345,0.1289,63.57,48.66,42.39,3.05,57.43,21.93,18.68,98.04,5.062,5.36,0.393
2025-09-27 18:53:00,PL03,LINE_B,A,PREMIUM,43.55,2,0.8321,0.1716,0.0604,137.56,113.95,107.07,3.35,51.12,14.49,21.6,87.21,4.115,4.164,0.202
2025-09-27 19:43:00,PL01,LINE_A,B,PREMIUM,39.12,2,0.8734,0.25,0.1288,160.74,120.56,105.03,2.99,56.25,17.2,14.26,87.71,3.718,3.825,0.385
2025-09-27 21:27:00,PL02,LINE_C,C,HEAVY,47.16,1,0.7703,0.1311,0.0484,58.8,51.09,48.62,4.41,53.73,25.47,23.07,102.26,6.41,6.512,0.213
2025-09-27 21:51:00,PL01,LINE_D,A,STANDARD,49.54,2,0.8545,0.1828,0.1097,124.18,101.48,90.34,2.56,55.36,23.13,26.47,104.96,3.595,3.723,0.281
2025-09-27 21:59:00,PL03,LINE_A,B,PREMIUM,35.33,2,0.7632,0.2296,0.15,155.55,119.84,101.86,3.06,47.69,13.56,13.21,74.46,3.676,3.786,0.458
2025-09-27 22:18:00,PL03,LINE_C,C,STANDARD,17.92,1,0.7821,0.1648,0.0725,157.09,131.2,121.69,2.79,47.26,19.51,24.84,91.61,3.488,3.543,0.202
2025-09-28 01:19:00,PL01,LINE_C,B,PREMIUM,69.18,1,0.8627,0.1601,0.1151,44.89,37.71,33.37,3.26,55.35,14.89,22.78,93.01,5.723,6.044,0.375
2025-09-28 02:41:00,PL02,LINE_D,B,STANDARD,43.3,1,0.6827,0.1621,0.0141,56.76,47.56,46.89,2.37,48.93,16.68,24.3,89.91,4.263,4.29,0.034
2025-09-28 03:27:00,PL02,LINE_D,C,PREMIUM,45.14,2,0.8448,0.0937,0.0498,134.74,122.12,116.04,3.77,57.04,14.1,16.53,87.67,4.484,4.522,0.187
2025-09-28 03:35:00,PL03,LINE_B,A,STANDARD,37.71,1,0.7749,0.1098,0.15,73.96,65.84,55.96,2.31,48.84,13.67,17.95,80.46,3.528,3.743,0.346
2025-09-28 04:46:00,PL03,LINE_C,B,PREMIUM,32.33,4,0.8426,0.1492,0.0894,375.31,319.31,290.76,2.59,48.43,17.89,23.37,89.7,2.867,2.895,0.231
2025-09-28 06:21:00,PL02,LINE_B,A,PREMIUM,51.98,2,0.9413,0.0774,0.15,130.4,120.31,102.26,3.05,50.26,18.25,18.02,86.53,3.77,3.897,0.458
2025-09-28 06:43:00,PL01,LINE_A,A,PREMIUM,43.92,2,0.7521,0.2334,0.0938,123.29,94.51,85.65,2.79,54.38,17.07,23.18,94.64,3.789,3.892,0.261
2025-09-28 06:57:00,PL03,LINE_D,A,PREMIUM,59.76,1,0.9703,0.0588,0.15,58.45,55.02,46.76,3.94,43.98,21.96,24.01,89.95,5.574,5.863,0.591
2025-09-28 07:34:00,PL02,LINE_B,C,STANDARD,28.04,2,0.8089,0.1618,0.1489,207.7,174.11,148.19,1.43,50.11,12.15,14.9,77.16,1.874,1.951,0.213
2025-09-28 07:37:00,PL03,LINE_B,C,HEAVY,31.42,1,0.9016,0.25,0.1114,103.28,77.46,68.83,5.7,50.35,23.92,21.68,95.95,6.934,7.089,0.634
2025-09-28 08:56:00,PL01,LINE_D,C,STANDARD,34.02,1,0.7978,0.25,0.1072,84.42,63.31,56.52,1.86,59.3,19.0,24.36,102.67,3.485,3.68,0.2
2025-09-28 09:09:00,PL01,LINE_A,A,HEAVY,62.37,2,0.8835,0.1622,0.043,101.99,85.44,81.77,5.87,51.9,18.3,10.01,80.2,6.809,6.851,0.252
2025-09-28 09:56:00,PL01,LINE_D,A,STANDARD,35.77,2,0.8069,0.1205,0.0857,162.42,142.84,130.59,1.81,53.8,14.0,21.03,88.83,2.43,2.488,0.155
2025-09-28 10:15:00,PL02,LINE_B,A,PREMIUM,67.75,2,0.877,0.25,0.0294,93.21,69.91,67.85,3.19,47.32,23.25,23.76,94.33,4.539,4.58,0.094
2025-09-28 10:17:00,PL01,LINE_A,B,STANDARD,33.58,2,0.803,0.0307,0.0444,172.19,166.91,159.5,1.76,56.16,17.9,24.39,98.45,2.347,2.374,0.078
2025-09-28 10:34:00,PL01,LINE_C,C,STANDARD,37.32,2,0.953,0.0172,0.094,183.88,180.71,163.72,2.06,58.88,17.17,25.01,101.07,2.622,2.68,0.194
2025-09-28 12:32:00,PL02,LINE_A,B,HEAVY,80.96,1,0.8985,0.0606,0.0631,39.95,37.53,35.16,4.43,52.9,21.85,27.58,102.33,7.157,7.341,0.28
2025-09-28 12:37:00,PL02,LINE_D,C,PREMIUM,35.75,2,0.7268,0.1836,0.127,146.39,119.51,104.33,3.7,54.52,12.92,24.38,91.82,4.47,4.582,0.47
2025-09-28 12:37:00,PL03,LINE_D,B,PREMIUM,38.92,2,0.832,0.1607,0.0738,153.93,129.2,119.66,2.37,47.52,11.15,20.5,79.17,2.984,3.033,0.175
2025-09-28 13:08:00,PL01,LINE_A,A,STANDARD,52.93,1,0.8432,0.25,0.1247,57.35,43.01,37.65,2.33,53.67,24.37,27.09,105.14,4.774,5.122,0.29
2025-09-28 13:35:00,PL03,LINE_B,A,STANDARD,32.55,1,0.9616,0.25,0.0949,106.37,79.77,72.2,2.31,50.87,29.81,20.28,100.97,3.573,3.706,0.219
2025-09-28 14:20:00,PL02,LINE_A,A,HEAVY,53.23,1,0.841,0.25,0.1096,56.87,42.65,37.98,6.65,45.91,20.85,20.88,87.64,8.703,8.955,0.729
2025-09-28 14:28:00,PL02,LINE_C,C,STANDARD,44.52,1,0.865,0.1439,0.0801,69.95,59.89,55.09,1.65,49.35,13.94,26.53,89.82,3.153,3.284,0.132
2025-09-28 14:44:00,PL02,LINE_C,A,PREMIUM,59.36,2,0.7801,0.25,0.0982,94.62,70.97,64.0,3.78,49.84,13.9,14.19,77.93,4.877,4.997,0.371
2025-09-28 15:52:00,PL02,LINE_C,A,HEAVY,64.5,1,0.9416,0.054,0.0751,52.55,49.72,45.98,5.43,49.4,26.6,22.88,98.87,7.424,7.585,0.408
2025-09-28 16:13:00,PL02,LINE_B,B,STANDARD,63.96,4,0.8534,0.0685,0.1448,192.15,179.0,153.07,2.65,52.19,18.98,25.96,97.13,3.195,3.287,0.384
2025-09-28 16:21:00,PL02,LINE_C,B,STANDARD,21.22,2,0.9428,0.1425,0.032,319.92,274.33,265.57,2.17,51.18,19.41,18.9,89.49,2.499,2.51,0.069
2025-09-28 16:28:00,PL02,LINE_B,B,PREMIUM,30.52,1,0.9115,0.1647,0.15,107.53,89.82,76.35,3.15,50.84,15.33,22.04,88.21,4.131,4.304,0.472
2025-09-28 16:29:00,PL02,LINE_C,C,HEAVY,51.17,1,0.8115,0.1097,0.0064,57.1,50.83,50.5,4.67,55.36,22.13,24.78,102.27,6.683,6.696,0.03
2025-09-28 16:34:00,PL01,LINE_B,B,STANDARD,25.05,1,0.7527,0.25,0.0817,108.16,81.12,74.49,2.14,58.48,12.8,14.94,86.22,3.201,3.296,0.175
2025-09-28 16:47:00,PL02,LINE_B,A,STANDARD,34.54,1,0.8968,0.2172,0.0665,93.47,73.17,68.3,2.21,49.55,20.73,20.71,90.99,3.458,3.546,0.147
2025-09-28 19:00:00,PL02,LINE_C,B,HEAVY,49.01,1,0.7934,0.25,0.1212,58.28,43.71,38.41,5.63,51.16,26.09,17.04,94.29,7.785,8.083,0.682
2025-09-28 19:24:00,PL02,LINE_C,A,PREMIUM,28.09,1,0.9261,0.2166,0.0768,118.69,92.98,85.84,3.73,51.14,19.18,20.8,91.12,4.707,4.788,0.286
2025-09-28 19:36:00,PL01,LINE_C,B,PREMIUM,52.05,1,0.8262,0.0182,0.0854,57.14,56.1,51.31,3.18,53.73,19.48,22.5,95.71,4.886,5.045,0.272
2025-09-28 20:04:00,PL02,LINE_C,A,HEAVY,49.02,1,0.9326,0.0903,0.0747,68.49,62.3,57.65,4.13,45.22,14.62,17.17,77.01,5.363,5.462,0.308
